UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51590988,256,3000,ירושלים,מגרש חניה,,51,6824,221968.45952700000,631199.61239400005,0,,221968.45952700000,631199.61239400005
51590540,256,3000,ירושלים,מגרש חניה,,51,6824,220298.83722700001,629655.23809400003,0,,220298.83722700001,629655.23809400003
51585860,256,0,,מגרש חניה - קניון אדומים,,51,6824,228412.85522699999,631010.07989399997,0,,228412.85522699999,631010.07989399997
51588388,256,3000,ירושלים,מגרש חניה,,51,6824,220470.25012700001,628547.32129400002,0,,220470.25012700001,628547.32129400002
51589492,256,6300,גבעתיים,מגרש חניה - של העיריה,,51,6824,182160.59332700001,664625.15339400002,2014,2015-07,182160.59332700001,664625.15339400002
51588872,256,8600,רמת גן,מגרש חניה,,51,6824,185624.03422700000,661487.53079400002,2014,2015-07,185624.03422700000,661487.53079400002
51590214,256,8600,רמת גן,מגרש חניה,,51,6824,183869.86922699999,663112.86759399995,2014,2015-07,183869.86922699999,663112.86759399995
51590574,256,6100,בני ברק,מגרש חניה,,51,6824,183973.74012700000,667205.57119399996,2014,2015-07,183973.74012700000,667205.57119399996
51592198,256,6300,גבעתיים,מגרש חניה,,51,6824,182775.68282700001,662909.25659400003,2014,2015-07,182775.68282700001,662909.25659400003
51586496,256,567,צרעה,מגרש חניה,,51,6824,196755.61402700000,630180.99839399999,2014,2015-07,196755.61402700000,630180.99839399999
51589400,256,0,,מגרש חניה,,51,6824,211111.84062700000,636010.51849399996,2014,2015-07,211111.84062700000,636010.51849399996
51590298,256,3000,ירושלים,מגרש חניה,,51,6824,223461.24802699999,633073.44339399994,2014,2015-07,223461.24802699999,633073.44339399994
51586567,256,8600,רמת גן,מגרש חניה,,51,6824,184257.15392700001,663374.62319399999,2014,2015-07,184257.15392700001,663374.62319399999
51590093,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,182091.88702699999,662285.18229400006,2014,2015-07,182091.88702699999,662285.18229400006
51592437,256,6100,בני ברק,מגרש חניה,,51,6824,184266.96222700001,667668.77129399998,2014,2015-07,184266.96222700001,667668.77129399998
51585538,256,0,,מגרש חניה,,51,6824,211206.76172700000,623430.51799399999,2014,2015-07,211206.76172700000,623430.51799399999
51587685,256,147,גבעת ברנר,מגרש חניה,,51,6824,180142.22472699999,638993.13779399998,2014,2015-07,180142.22472699999,638993.13779399998
65106983,256,8400,רחובות,מגרש חניה,,51,6824,183113.37172699999,643868.71649400005,2014,2015-07,183113.37172699999,643868.71649400005
51585431,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,180979.61502699999,665832.67909400002,0,,180979.61502699999,665832.67909400002
51586187,256,6600,חולון,מגרש חניה,,51,6824,182115.59062700000,657382.05269399995,0,,182115.59062700000,657382.05269399995
51589077,256,6600,חולון,מגרש חניה,,51,6824,181890.70162700000,658551.34069400001,0,,181890.70162700000,658551.34069400001
51589179,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,182006.38122700001,661515.84959400003,0,,182006.38122700001,661515.84959400003
51589903,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,181791.80602700001,669603.14159400004,0,,181791.80602700001,669603.14159400004
51590332,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,181578.30162700001,662469.83149400004,0,,181578.30162700001,662469.83149400004
51592039,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,179528.33462700000,663920.95299400005,0,,179528.33462700000,663920.95299400005
51588310,256,2620,קריית אונו,מגרש חניה,,51,6824,187153.40262700000,662633.07969399996,0,,187153.40262700000,662633.07969399996
